code,category,name,seisiki_name,tosyo_category,start_day,start_FY,company_url,post_code,address,head_prefecture,category_with_code,stock_market
1499,その他金融,ＭＡＸＩＳ日本株高配当７０マーケットニュートラル上場投信,ＭＡＸＩＳ日本株高配当７０マーケットニュートラル上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1514,鉱業・エネルギー開発,住石ホールディングス,住石ホールディングス（株）,鉱業,2008年10月1日,2008年度,http://www.sumiseki.co.jp,〒105-0004,東京都港区新橋６－１６－１２,東京都,1050_鉱業,東証１部
1515,鉱業・エネルギー開発,日鉄鉱業,日鉄鉱業（株）,鉱業,1939年5月20日,1939年度,http://www.nittetsukou.co.jp/,〒100-8377,東京都千代田区丸の内２－３－２郵船ビル,東京都,1050_鉱業,東証１部
1518,鉱業・エネルギー開発,三井松島ホールディングス,三井松島ホールディングス（株）,鉱業,1913年1月25日,1912年度,https://www.mitsui-matsushima.co.jp/,〒810-8527,福岡市中央区大手門１－１－１２,福岡県,1050_鉱業,東証１部
1540,その他金融,純金上場信託（現物国内保管型）,純金上場信託（現物国内保管型）,--,--,--,--,--,--,--,9999_未定義,東証
1541,その他金融,純プラチナ上場信託（現物国内保管型）,純プラチナ上場信託（現物国内保管型）,--,--,--,--,--,--,--,9999_未定義,東証
1542,その他金融,純銀上場信託（現物国内保管型）,純銀上場信託（現物国内保管型）,--,--,--,--,--,--,--,9999_未定義,東証
1543,その他金融,純パラジウム上場信託（現物国内保管型）,純パラジウム上場信託（現物国内保管型）,--,--,--,--,--,--,--,9999_未定義,東証
1545,その他金融,ＮＥＸＴＦＵＮＤＳＮＡＳＤＡＱ－１００連動型上場投信,ＮＥＸＴＦＵＮＤＳＮＡＳＤＡＱ－１００連動型上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1546,その他金融,ＮＥＸＴＦＵＮＤＳダウ・ジョーンズ工業株３０種平均株価連動型上場投信,ＮＥＸＴＦＵＮＤＳダウ・ジョーンズ工業株３０種平均株価連動型上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1547,その他金融,上場インデックスファンド米国株式（Ｓ＆Ｐ５００）,上場インデックスファンド米国株式（Ｓ＆Ｐ５００）,--,--,--,--,--,--,--,9999_未定義,東証
1550,その他金融,ＭＡＸＩＳ海外株式（ＭＳＣＩコクサイ）上場投信,ＭＡＸＩＳ海外株式（ＭＳＣＩコクサイ）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1551,その他金融,ＪＡＳＤＡＱ－ＴＯＰ２０上場投信,ＪＡＳＤＡＱ－ＴＯＰ２０上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1552,その他金融,国際のＥＴＦＶＩＸ短期先物指数,国際のＥＴＦＶＩＸ短期先物指数,--,--,--,--,--,--,--,9999_未定義,東証
1554,その他金融,上場インデックスファンド世界株式（ＭＳＣＩＡＣＷＩ）除く日本,上場インデックスファンド世界株式（ＭＳＣＩＡＣＷＩ）除く日本,--,--,--,--,--,--,--,9999_未定義,東証
1555,その他金融,上場インデックスファンド豪州リート（Ｓ＆Ｐ／ＡＳＸ２００Ａ－ＲＥＩＴ）,上場インデックスファンド豪州リート（Ｓ＆Ｐ／ＡＳＸ２００Ａ－ＲＥＩＴ）,--,--,--,--,--,--,--,9999_未定義,東証
1557,その他金融,ＳＰＤＲＳ＆Ｐ５００ＥＴＦ,ＳＰＤＲＳ＆Ｐ５００ＥＴＦ,--,--,--,--,--,--,--,9999_未定義,東証
1559,その他金融,ＮＥＸＴＦＵＮＤＳタイ株式ＳＥＴ５０指数連動型上場投信,ＮＥＸＴＦＵＮＤＳタイ株式ＳＥＴ５０指数連動型上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1560,その他金融,ＮＥＸＴＦＵＮＤＳＦＴＳＥブルサ・マレーシアＫＬＣＩ連動型上場投信,ＮＥＸＴＦＵＮＤＳＦＴＳＥブルサ・マレーシアＫＬＣＩ連動型上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1563,その他金融,マザーズ・コア上場投信,マザーズ・コア上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1566,その他金融,上場インデックスファンド新興国債券,上場インデックスファンド新興国債券,--,--,--,--,--,--,--,9999_未定義,東証
1567,その他金融,ＭＡＸＩＳトピックスリスクコントロール（５％）上場投信,ＭＡＸＩＳトピックスリスクコントロール（５％）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1568,その他金融,ＴＯＰＩＸブル２倍上場投信,ＴＯＰＩＸブル２倍上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1569,その他金融,ＴＯＰＩＸベア上場投信,ＴＯＰＩＸベア上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1570,その他金融,ＮＥＸＴＦＵＮＤＳ日経平均レバレッジ・インデックス連動型上場投信,ＮＥＸＴＦＵＮＤＳ日経平均レバレッジ・インデックス連動型上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1571,その他金融,ＮＥＸＴＦＵＮＤＳ日経平均インバース・インデックス連動型上場投信,ＮＥＸＴＦＵＮＤＳ日経平均インバース・インデックス連動型上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1572,その他金融,中国Ｈ株ブル２倍上場投信,中国Ｈ株ブル２倍上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1573,その他金融,中国Ｈ株ベア上場投信,中国Ｈ株ベア上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1574,その他金融,ＭＡＸＩＳトピックスリスクコントロール（１０％）上場投信,ＭＡＸＩＳトピックスリスクコントロール（１０％）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1575,その他金融,ＣｈｉｎａＡＭＣＣＳＩ３００ＩｎｄｅｘＥＴＦ－ＪＤＲ,ＣｈｉｎａＡＭＣＣＳＩ３００ＩｎｄｅｘＥＴＦ－ＪＤＲ,--,--,--,--,--,--,--,9999_未定義,東証
1576,その他金融,南方ＦＴＳＥ中国Ａ株５０ＥＴＦ,南方ＦＴＳＥ中国Ａ株５０ＥＴＦ,--,--,--,--,--,--,--,9999_未定義,東証
1577,その他金融,ＮＥＸＴＦＵＮＤＳ野村日本株高配当７０連動型上場投信,ＮＥＸＴＦＵＮＤＳ野村日本株高配当７０連動型上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1578,その他金融,上場インデックスファンド日経２２５（ミニ）,上場インデックスファンド日経２２５（ミニ）,--,--,--,--,--,--,--,9999_未定義,東証
1579,その他金融,日経平均ブル２倍上場投信,日経平均ブル２倍上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1580,その他金融,日経平均ベア上場投信,日経平均ベア上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1584,その他金融,サムスンＫＯＤＥＸサムスングループ株証券上場指数投資信託［株式］,サムスンＫＯＤＥＸサムスングループ株証券上場指数投資信託［株式］,--,--,--,--,--,--,--,9999_未定義,東証
1585,その他金融,ダイワ上場投信・ＴＯＰＩＸＥｘ－Ｆｉｎａｎｃｉａｌｓ,ダイワ上場投信・ＴＯＰＩＸＥｘ－Ｆｉｎａｎｃｉａｌｓ,--,--,--,--,--,--,--,9999_未定義,東証
1586,その他金融,上場インデックスファンドＴＯＰＩＸＥｘ－Ｆｉｎａｎｃｉａｌｓ,上場インデックスファンドＴＯＰＩＸＥｘ－Ｆｉｎａｎｃｉａｌｓ,--,--,--,--,--,--,--,9999_未定義,東証
1591,その他金融,ＮＥＸＴＦＵＮＤＳＪＰＸ日経インデックス４００連動型上場投信,ＮＥＸＴＦＵＮＤＳＪＰＸ日経インデックス４００連動型上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1592,その他金融,上場インデックスファンドＪＰＸ日経インデックス４００,上場インデックスファンドＪＰＸ日経インデックス４００,--,--,--,--,--,--,--,9999_未定義,東証
1593,その他金融,ＭＡＸＩＳＪＰＸ日経インデックス４００上場投信,ＭＡＸＩＳＪＰＸ日経インデックス４００上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1595,その他金融,ＮＺＡＭ上場投信東証ＲＥＩＴ指数,ＮＺＡＭ上場投信東証ＲＥＩＴ指数,--,--,--,--,--,--,--,9999_未定義,東証
1596,その他金融,ＮＺＡＭ上場投信ＴＯＰＩＸＥｘ－Ｆｉｎａｎｃｉａｌｓ,ＮＺＡＭ上場投信ＴＯＰＩＸＥｘ－Ｆｉｎａｎｃｉａｌｓ,--,--,--,--,--,--,--,9999_未定義,東証
1597,その他金融,ＭＡＸＩＳＪリート上場投信,ＭＡＸＩＳＪリート上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1598,その他金融,ＮＥＸＴＦＵＮＤＳＲ／Ｎファンダメンタル・インデックス上場投信,ＮＥＸＴＦＵＮＤＳＲ／Ｎファンダメンタル・インデックス上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1599,その他金融,ダイワ上場投信－ＪＰＸ日経４００,ダイワ上場投信－ＪＰＸ日経４００,--,--,--,--,--,--,--,9999_未定義,東証
1605,鉱業・エネルギー開発,ＩＮＰＥＸ,（株）ＩＮＰＥＸ,鉱業,2006年4月3日,2006年度,https://www.inpex.co.jp/,〒107-6332,東京都港区赤坂５－３－１赤坂Ｂｉｚタワー,東京都,1050_鉱業,東証１部
1615,その他金融,ＮＥＸＴＦＵＮＤＳ東証銀行業株価指数連動型上場投信,ＮＥＸＴＦＵＮＤＳ東証銀行業株価指数連動型上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1617,その他金融,ＮＥＸＴＦＵＮＤＳ食品（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ食品（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1618,その他金融,ＮＥＸＴＦＵＮＤＳエネルギー資源（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳエネルギー資源（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1619,その他金融,ＮＥＸＴＦＵＮＤＳ建設・資材（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ建設・資材（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1620,その他金融,ＮＥＸＴＦＵＮＤＳ素材・化学（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ素材・化学（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1621,その他金融,ＮＥＸＴＦＵＮＤＳ医薬品（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ医薬品（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1622,その他金融,ＮＥＸＴＦＵＮＤＳ自動車・輸送機（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ自動車・輸送機（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1623,その他金融,ＮＥＸＴＦＵＮＤＳ鉄鋼・非鉄（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ鉄鋼・非鉄（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1624,その他金融,ＮＥＸＴＦＵＮＤＳ機械（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ機械（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1625,その他金融,ＮＥＸＴＦＵＮＤＳ電機・精密（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ電機・精密（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1626,その他金融,ＮＥＸＴＦＵＮＤＳ情報通信・サービスその他（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ情報通信・サービスその他（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1627,その他金融,ＮＥＸＴＦＵＮＤＳ電力・ガス（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ電力・ガス（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1628,その他金融,ＮＥＸＴＦＵＮＤＳ運輸・物流（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ運輸・物流（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1629,その他金融,ＮＥＸＴＦＵＮＤＳ商社・卸売（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ商社・卸売（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1630,その他金融,ＮＥＸＴＦＵＮＤＳ小売（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ小売（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1631,その他金融,ＮＥＸＴＦＵＮＤＳ銀行（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ銀行（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1632,その他金融,ＮＥＸＴＦＵＮＤＳ金融（除く銀行）（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ金融（除く銀行）（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1633,その他金融,ＮＥＸＴＦＵＮＤＳ不動産（ＴＯＰＩＸ－１７）上場投信,ＮＥＸＴＦＵＮＤＳ不動産（ＴＯＰＩＸ－１７）上場投信,--,--,--,--,--,--,--,9999_未定義,東証
1651,その他金融,ダイワ上場投信－ＴＯＰＩＸ高配当４０指数,ダイワ上場投信－ＴＯＰＩＸ高配当４０指数,--,--,--,--,--,--,--,9999_未定義,東証
1652,その他金融,ダイワ上場投信－ＭＳＣＩ日本株女性活躍指数（ＷＩＮ）,ダイワ上場投信－ＭＳＣＩ日本株女性活躍指数（ＷＩＮ）,--,--,--,--,--,--,--,9999_未定義,東証
1653,その他金融,ダイワ上場投信－ＭＳＣＩジャパンＥＳＧセレクト・リーダーズ指数,ダイワ上場投信－ＭＳＣＩジャパンＥＳＧセレクト・リーダーズ指数,--,--,--,--,--,--,--,9999_未定義,東証
1654,その他金融,ダイワ上場投信－ＦＴＳＥＢｌｏｓｓｏｍＪａｐａｎＩｎｄｅｘ,ダイワ上場投信－ＦＴＳＥＢｌｏｓｓｏｍＪａｐａｎＩｎｄｅｘ,--,--,--,--,--,--,--,9999_未定義,東証
1655,その他金融,ｉシェアーズＳ＆Ｐ５００米国株ＥＴＦ,ｉシェアーズＳ＆Ｐ５００米国株ＥＴＦ,--,--,--,--,--,--,--,9999_未定義,東証
